api_well_number,county_code,api_hole_number,sidetrack,completion,well_name,company_name,operator_number,well_type,map_symbol,well_status,status_date,permit_application_date,permit_issued_date,date_spudded,date_of_total_depth,date_well_completed,date_well_plugged,date_well_confidentiality_ends,confidentiality_code,town,quad,quad_section,producing_field,producing_formation,financial_security,slant,county,region,state_lease,"proposed_depth,_ft",surface_longitude,surface_latitude,bottom_hole_longitude,bottom_hole_latitude,"true_vertical_depth,_ft","measured_depth,_ft","kickoff,_ft","drilled_depth,_ft","elevation,_ft",original_well_type,permit_fee,objective_formation,depth_fee,spacing,spacing_acres,integration,hearing_date,date_last_modified,dec_database_link,location_1
31009705860000,9,70586,0,0,KC 587,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.52645099999998,42.003227,-78.52645099999998,42.003227,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009705860000,"(42.003227, -78.526451)"
31009702370000,9,70237,0,0,KC 238,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.50987999999998,42.014687,-78.50987999999998,42.014687,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009702370000,"(42.014687, -78.50988)"
31009600370000,9,60037,0,0,Kurty U21,,9998,OD,OW,UL,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,,,True,Vertical,Cattaraugus,9.0,,,-78.50014,42.02699,-78.50014,42.02699,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009600370000,"(42.02699, -78.50014)"
31009706580000,9,70658,0,0,KC 659,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.52876999999998,42.003632,-78.52876999999998,42.003632,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009706580000,"(42.003632, -78.52877)"
31009649900000,9,64990,0,0,Nichols Run Do-10,BDH Oil Inc.,1668,OD,OW,UL,,,,,,01/01/1957,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,H,Chipmunk,Chipmunk & Bradford 2nd,False,Vertical,Cattaraugus,9.0,,0.0,-78.55943,42.01433,-78.55943,42.01433,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,06/22/2021 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009649900000,"(42.01433, -78.55943)"
31009651190000,9,65119,0,0,Nichols Run Gw-13,BDH Oil Inc.,1668,IW,O,UL,03/20/2019,,,,,06/02/1962,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,H,Chipmunk,Chipmunk & Bradford 2nd,False,Vertical,Cattaraugus,9.0,,0.0,-78.5708,42.01935,-78.5708,42.01935,1458.0,1458.0,0.0,1458.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009651190000,"(42.01935, -78.5708)"
31009706730000,9,70673,0,0,KC 674,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.529228,42.002666,-78.529228,42.002666,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009706730000,"(42.002666, -78.529228)"
31009655230000,9,65523,0,0,Nichols Run Ho-11,BDH Oil Inc.,1668,OD,OW,UL,03/20/2019,,,,,07/06/1966,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,H,Chipmunk,Chipmunk & Bradford 2nd,False,Vertical,Cattaraugus,9.0,,0.0,-78.57465,42.01752,-78.57465,42.01752,1428.0,1428.0,0.0,1428.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009655230000,"(42.01752, -78.57465)"
31009668850000,9,66885,0,0,Linn 4,Linn Conrad W. Jr.,1172,OD,OW,UL,08/23/2017,,,,,,,,Pre-1989 Well (N/A),Portville,Olean,I,Bradford,Bradford,False,Vertical,Cattaraugus,9.0,,0.0,-78.381302,42.030215,-78.381302,42.030215,1180.0,1180.0,0.0,1180.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009668850000,"(42.030215, -78.381302)"
31009701590000,9,70159,0,0,KC 160,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Olean,G,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.498749,42.015648,-78.498749,42.015648,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009701590000,"(42.015648, -78.498749)"
31009709380000,9,70938,0,0,KC 939,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,H,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.54348799999998,42.00621,-78.54348799999998,42.00621,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009709380000,"(42.00621, -78.543488)"
31009703000000,9,70300,0,0,KC 301,,9998,NL,O,UL,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.51511999999998,42.01669,-78.51511999999998,42.01669,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009703000000,"(42.01669, -78.51512)"
31009600320000,9,60032,0,0,Kurty U16,,9998,OD,OW,UL,,,,,,,,,Pre-1989 Well (N/A),Allegany,Olean,G,,,True,Vertical,Cattaraugus,9.0,,,-78.49496,42.02767,-78.49496,42.02767,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009600320000,"(42.02767, -78.49496)"
31009705910000,9,70591,0,0,KC 592,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.52651199999998,42.004448,-78.52651199999998,42.004448,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009705910000,"(42.004448, -78.526512)"
31009701460000,9,70146,0,0,KC 147,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Olean,G,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.495346,42.008526,-78.495346,42.008526,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009701460000,"(42.008526, -78.495346)"
31009701270000,9,70127,0,0,KC 128,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Olean,G,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.494247,42.018982,-78.494247,42.018982,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009701270000,"(42.018982, -78.494247)"
31009665590000,9,66559,0,0,Barnum Weston - M,Norris Oil Co.,172,OD,OW,UL,08/25/2020,,,,,,,,Pre-1989 Well (N/A),Olean,Olean,H,Bradford,Bradford Third,False,Vertical,Cattaraugus,9.0,,0.0,-78.42006999999998,42.01909,-78.42006999999998,42.01909,1000.0,1000.0,0.0,1000.0,,NL,0.0,,0.0,,,,,08/25/2020 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009665590000,"(42.01909, -78.42007)"
31009650090000,9,65009,0,0,Nichols Run E-84,BDH Oil Inc.,1668,OD,OW,UL,01/24/2019,,,,,01/01/1962,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,H,Chipmunk,Chipmunk & Bradford 2nd,False,Vertical,Cattaraugus,9.0,,0.0,-78.55930999999998,42.01221,-78.55930999999998,42.01221,1599.0,1599.0,0.0,1599.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009650090000,"(42.01221, -78.55931)"
31009702320000,9,70232,0,0,KC 233,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.50945299999998,42.015816,-78.50945299999998,42.015816,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009702320000,"(42.015816, -78.509453)"
31009703740000,9,70374,0,0,KC 375,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.51889,42.003788,-78.51889,42.003788,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009703740000,"(42.003788, -78.51889)"
31009706130000,9,70613,0,0,KC 614,,9998,NL,O,UL,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.52756999999998,42.00019,-78.52756999999998,42.00019,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009706130000,"(42.00019, -78.52757)"
31009708270000,9,70827,0,0,KC 828,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.536247,42.008301,-78.536247,42.008301,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009708270000,"(42.008301, -78.536247)"
31009708660000,9,70866,0,0,KC 867,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.538765,42.005802,-78.538765,42.005802,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009708660000,"(42.005802, -78.538765)"
31009704210000,9,70421,0,0,KC 422,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.52112599999998,42.006767,-78.52112599999998,42.006767,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009704210000,"(42.006767, -78.521126)"
31009650220000,9,65022,0,0,Nichols Run Eo-15,BDH Oil Inc.,1668,OD,OW,UL,02/13/2019,,,,,06/02/1961,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,H,Chipmunk,Chipmunk & Bradford 2nd,False,Vertical,Cattaraugus,9.0,,0.0,-78.56377,42.01225,-78.56377,42.01225,1400.0,1400.0,0.0,1400.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009650220000,"(42.01225, -78.56377)"
31009705270000,9,70527,0,0,KC 528,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.524628,42.004028,-78.524628,42.004028,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009705270000,"(42.004028, -78.524628)"
31009707600000,9,70760,0,0,KC 761,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.532646,42.009041,-78.532646,42.009041,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009707600000,"(42.009041, -78.532646)"
31009709590000,9,70959,0,0,KC 960,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,H,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.54486799999998,42.004833,-78.54486799999998,42.004833,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009709590000,"(42.004833, -78.544868)"
31009701440000,9,70144,0,0,KC 145,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Olean,G,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.495193,42.005054,-78.495193,42.005054,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009701440000,"(42.005054, -78.495193)"
31009605340000,9,60534,0,0,McGuire 3x,,9998,IW,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Olean,G,Bradford,Bradford Third,False,Vertical,Cattaraugus,9.0,,0.0,-78.49514,42.04032,-78.49514,42.04032,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009605340000,"(42.04032, -78.49514)"
31009655180000,9,65518,0,0,Nichols Run Ho-6,BDH Oil Inc.,1668,OD,OW,UL,03/20/2019,,,,,05/06/1965,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,H,Chipmunk,Chipmunk & Bradford 2nd,False,Vertical,Cattaraugus,9.0,,0.0,-78.57209,42.01983,-78.57209,42.01983,1600.0,1600.0,0.0,1600.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009655180000,"(42.01983, -78.57209)"
31009709660000,9,70966,0,0,KC 967,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,H,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.54569999999998,42.002007,-78.54569999999998,42.002007,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009709660000,"(42.002007, -78.5457)"
31009703130000,9,70313,0,0,KC 314,,9998,NL,O,UL,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.5159,42.01675,-78.5159,42.01675,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009703130000,"(42.01675, -78.5159)"
31009706180000,9,70618,0,0,KC 619,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.52743499999998,42.00354,-78.52743499999998,42.00354,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009706180000,"(42.00354, -78.527435)"
31009708340000,9,70834,0,0,KC 835,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.53636199999998,42.009403,-78.53636199999998,42.009403,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009708340000,"(42.009403, -78.536362)"
31009709870000,9,70987,0,0,KC 988,,9998,NL,O,UL,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,,,False,Vertical,Cattaraugus,9.0,,0.0,-78.51529999999998,42.01196,-78.51529999999998,42.01196,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,11/13/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009709870000,"(42.01196, -78.5153)"
31009707920000,9,70792,0,0,KC 793,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.534012,42.009171,-78.534012,42.009171,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009707920000,"(42.009171, -78.534012)"
31009700490000,9,70049,0,0,KC 50,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Olean,G,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.48735,42.02235,-78.48735,42.02235,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009700490000,"(42.02235, -78.48735)"
31009649220000,9,64922,0,0,James Lease 12,BDH Oil Inc.,1668,OD,OW,UN,,,,,,,,,Pre-1989 Well (N/A),Olean,Olean,G,Bradford,Bradford Third,False,Vertical,Cattaraugus,9.0,,0.0,-78.45914,42.03051,-78.45914,42.03051,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009649220000,"(42.03051, -78.45914)"
31009702060000,9,70206,0,0,KC 207,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.50620999999998,42.001133,-78.50620999999998,42.001133,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009702060000,"(42.001133, -78.50621)"
31009705120000,9,70512,0,0,KC 513,,9998,NL,O,UL,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.52451,42.01268,-78.52451,42.01268,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009705120000,"(42.01268, -78.52451)"
31009600640000,9,60064,0,0,Kinley KU1,Miller Oil Co.,144,OD,OW,UL,03/27/2019,,,,,,,,Application Received or Permit Issued,Allegany,Knapp Creek,I,,,True,Vertical,Cattaraugus,9.0,,,-78.50522999999998,42.00396,-78.50522999999998,42.00396,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009600640000,"(42.00396, -78.50523)"
31009702810000,9,70281,0,0,KC 282,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.513824,42.017223,-78.513824,42.017223,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009702810000,"(42.017223, -78.513824)"
31009708910000,9,70891,0,0,KC 892,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.540321,42.003944,-78.540321,42.003944,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009708910000,"(42.003944, -78.540321)"
31009708710000,9,70871,0,0,KC 872,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.53893999999998,42.000328,-78.53893999999998,42.000328,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009708710000,"(42.000328, -78.53894)"
31009704660000,9,70466,0,0,KC 467,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.522614,42.015381,-78.522614,42.015381,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009704660000,"(42.015381, -78.522614)"
31009600190000,9,60019,0,0,Kurty U03,,9998,OD,OW,UL,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,,,True,Vertical,Cattaraugus,9.0,,,-78.50033999999998,42.02932,-78.50033999999998,42.02932,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009600190000,"(42.02932, -78.50034)"
31009708980000,9,70898,0,0,KC 899,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.540878,42.003193,-78.540878,42.003193,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009708980000,"(42.003193, -78.540878)"
31009600360000,9,60036,0,0,Kurty U20,,9998,OD,OW,UL,,,,,,,,,Pre-1989 Well (N/A),Allegany,Olean,G,,,True,Vertical,Cattaraugus,9.0,,,-78.49937,42.02691,-78.49937,42.02691,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009600360000,"(42.02691, -78.49937)"
31009603210000,9,60321,0,0,Bishop 1678,Seneca Nation of Indians,9006,GD,GW,UN,,,,12/29/1936,,01/31/1937,,,Pre-1989 Well (N/A),Perrysburg,Farnham,I,,,False,Vertical,Cattaraugus,9.0,,0.0,-79.00199,42.52385,-79.00199,42.52385,2166.0,2166.0,0.0,2166.0,,NL,0.0,,0.0,,,,,08/26/2015 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009603210000,"(42.52385, -79.00199)"
31009601210000,9,60121,0,0,Irizarry U1,,9998,OD,OW,UL,01/06/2021,,,,,,,,Application Received or Permit Issued,Allegany,Knapp Creek,F,Four Mile,,True,Vertical,Cattaraugus,9.0,,,-78.50611999999998,42.05331,-78.50611999999998,42.05331,0.0,0.0,0.0,0.0,,NL,0.0,Devonian Shale,0.0,,,,,01/08/2021 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009601210000,"(42.05331, -78.50612)"
31009707880000,9,70788,0,0,KC 789,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.53381299999998,42.008892,-78.53381299999998,42.008892,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009707880000,"(42.008892, -78.533813)"
31009702020000,9,70202,0,0,KC 203,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.50528,42.00956,-78.50528,42.00956,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009702020000,"(42.00956, -78.50528)"
31009649910000,9,64991,0,0,Nichols Run Do-11,BDH Oil Inc.,1668,OD,OW,UL,03/25/2019,,,,,01/01/1957,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,H,Chipmunk,Chipmunk & Bradford 2nd,False,Vertical,Cattaraugus,9.0,,0.0,-78.56695,42.01449,-78.56695,42.01449,1395.0,1395.0,0.0,1395.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009649910000,"(42.01449, -78.56695)"
31009707820000,9,70782,0,0,KC 783,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,I,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.533417,42.008228,-78.533417,42.008228,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009707820000,"(42.008228, -78.533417)"
31009701130000,9,70113,0,0,KC 114,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Allegany,Olean,G,Bradford,,False,Vertical,Cattaraugus,9.0,,0.0,-78.49305699999998,42.020515,-78.49305699999998,42.020515,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009701130000,"(42.020515, -78.493057)"
